Timestamp,Milliseconds,LinLeft,LinRight,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2025-10-05 17:32:57,76,20285,20264,0.981,-0.023,-0.085,-3.723,0.061,-0.488
2025-10-05 17:32:57,95,20285,20264,0.984,0.035,-0.075,-3.479,-0.854,0.977
2025-10-05 17:32:57,114,20285,20264,1.008,0.022,-0.111,-2.38,1.099,-0.305
2025-10-05 17:32:57,133,20285,20264,1.002,-0.015,-0.127,-2.686,-1.099,-0.61
2025-10-05 17:32:57,152,20285,20264,0.968,-0.081,-0.131,-2.502,2.075,-0.671
2025-10-05 17:32:57,170,20285,20264,0.986,-0.08,-0.11,-3.357,-1.587,0.366
2025-10-05 17:32:57,190,20285,20264,0.988,-0.051,-0.079,-3.601,-0.183,-0.305
2025-10-05 17:32:57,209,20285,20264,1.012,-0.025,-0.054,-3.906,2.38,-1.77
2025-10-05 17:32:57,227,20285,20264,0.952,-0.035,-0.129,-2.93,1.587,-1.831
2025-10-05 17:32:57,247,20285,20264,0.988,-0.014,-0.085,-2.93,0.366,-0.427
2025-10-05 17:32:57,266,20305,20264,1.043,-0.004,-0.064,-3.479,3.296,-0.977
2025-10-05 17:32:57,285,20285,20264,0.997,-0.029,-0.126,-3.479,0.916,-1.648
2025-10-05 17:32:57,304,20285,20264,0.958,-0.026,-0.187,-3.479,1.709,-1.404
2025-10-05 17:32:57,323,20285,20264,0.948,-0.015,-0.182,-4.028,2.136,-1.465
2025-10-05 17:32:57,341,20285,20264,1.005,-0.001,-0.154,-4.395,3.113,-1.709
2025-10-05 17:32:57,361,20285,20264,1.031,-0.005,-0.143,-4.761,3.845,-0.854
2025-10-05 17:32:57,380,20285,20264,1.043,0.012,-0.092,-5.31,2.808,-0.183
2025-10-05 17:32:57,399,20285,20264,0.958,0.028,-0.038,-6.165,3.235,-0.122
2025-10-05 17:32:57,418,20285,20264,0.86,0.003,-0.171,-7.202,3.052,-0.916
2025-10-05 17:32:57,437,20285,20264,1.022,-0.032,-0.143,-7.629,2.075,-0.366
2025-10-05 17:32:57,455,20285,20264,1.04,-0.021,-0.123,-8.85,0.366,0.061
2025-10-05 17:32:57,475,20285,20264,0.994,-0.028,-0.147,-9.521,-0.488,0.244
2025-10-05 17:32:57,494,20285,20264,0.938,0.014,-0.124,-10.803,1.465,0.244
2025-10-05 17:32:57,513,20285,20264,0.977,0.044,-0.1,-11.902,-0.488,0.854
2025-10-05 17:32:57,532,20285,20264,1.014,0.056,-0.055,-12.939,1.77,1.343
2025-10-05 17:32:57,550,20285,20264,1,0.069,-0.044,-13.489,-1.282,2.991
2025-10-05 17:32:57,570,20285,20264,0.955,0.072,-0.119,-13.977,-4.211,3.357
2025-10-05 17:32:57,589,20285,20264,1.021,0.066,-0.112,-13.428,-1.099,3.723
2025-10-05 17:32:57,608,20285,20264,1.04,0.06,-0.125,-13.184,-2.563,4.089
2025-10-05 17:32:57,627,20285,20264,1.04,0.018,-0.078,-12.329,2.93,3.662
2025-10-05 17:32:57,646,20285,20264,0.952,-0.012,-0.098,-12.207,-2.441,4.517
2025-10-05 17:32:57,665,20285,20264,0.972,-0.023,-0.059,-12.39,-6.409,4.211
2025-10-05 17:32:57,684,20285,20264,0.976,-0.013,-0.123,-11.719,1.221,3.906
2025-10-05 17:32:57,703,20285,20264,1.015,-0.004,-0.084,-10.498,0.916,4.272
2025-10-05 17:32:57,722,20285,20264,1.011,0.021,-0.072,-9.705,-3.052,4.333
2025-10-05 17:32:57,741,20285,20264,0.967,0.027,-0.076,-8.545,-3.906,4.7
2025-10-05 17:32:57,760,20305,20264,0.962,0.001,-0.06,-6.47,2.38,3.601
2025-10-05 17:32:57,779,20285,20264,0.987,-0.031,-0.025,-4.639,0.916,2.93
2025-10-05 17:32:57,798,20305,20264,0.981,-0.056,-0.04,-3.052,-1.465,2.808
2025-10-05 17:32:57,817,20285,20264,0.964,-0.082,-0.069,-0.793,0.122,2.502
2025-10-05 17:32:57,835,20285,20264,1.004,-0.076,-0.045,0.305,1.282,1.953
2025-10-05 17:32:57,855,20285,20264,0.985,-0.08,-0.061,1.77,0.061,1.282
2025-10-05 17:32:57,874,20285,20264,0.968,-0.062,-0.064,4.517,1.16,1.099
2025-10-05 17:32:57,893,20285,20264,0.969,-0.062,-0.1,6.653,0.793,-0.061
2025-10-05 17:32:57,911,20305,20285,1.003,-0.058,-0.098,9.46,-0.671,0.366
2025-10-05 17:32:57,931,20305,20285,1.012,-0.104,-0.078,11.292,1.648,-2.075
2025-10-05 17:32:57,950,20305,20264,1.033,-0.102,-0.033,13,-0.122,-1.282
2025-10-05 17:32:57,969,20305,20264,1.008,-0.147,-0.07,13.489,0.366,-2.563
2025-10-05 17:32:57,988,20285,20264,1.031,-0.132,-0.082,13.55,1.282,-3.784
2025-10-05 17:32:57,1007,20285,20264,1.012,-0.091,-0.115,13.428,-1.587,-2.197
2025-10-05 17:32:58,18,20285,20264,0.986,-0.085,-0.125,13.672,0,-2.869
2025-10-05 17:32:58,38,20285,20264,0.982,-0.039,-0.113,13.855,-1.831,-2.563
2025-10-05 17:32:58,57,20285,20264,0.977,-0.035,-0.129,14.648,0.366,-2.075
2025-10-05 17:32:58,76,20285,20264,0.998,-0.037,-0.084,15.32,0.427,-1.526
2025-10-05 17:32:58,95,20285,20264,0.976,-0.053,-0.097,16.113,-0.793,-1.709
2025-10-05 17:32:58,114,20305,20264,1.01,-0.052,-0.112,15.564,0.732,-1.221
2025-10-05 17:32:58,133,20285,20264,0.968,-0.072,-0.144,15.747,-1.282,-1.831
2025-10-05 17:32:58,152,20285,20264,0.977,-0.089,-0.118,15.869,-3.479,-1.831
2025-10-05 17:32:58,171,20305,20264,0.975,-0.08,-0.062,14.404,0.916,-0.977
2025-10-05 17:32:58,190,20305,20264,0.971,-0.057,-0.057,13.489,-1.526,-1.831
2025-10-05 17:32:58,209,20285,20264,0.975,-0.079,-0.097,13.611,0.977,-1.892
2025-10-05 17:32:58,228,20305,20264,0.991,-0.065,-0.124,12.695,-0.488,-1.709
2025-10-05 17:32:58,247,20305,20264,0.986,-0.065,-0.092,12.512,0.977,-2.258
2025-10-05 17:32:58,265,20305,20264,1.008,-0.067,-0.108,12.512,-3.601,-1.404
2025-10-05 17:32:58,285,20285,20264,1.024,-0.066,-0.108,12.573,-0.305,-1.709
2025-10-05 17:32:58,304,20305,20264,0.998,-0.046,-0.094,11.963,1.709,-1.953
2025-10-05 17:32:58,323,20305,20264,0.995,-0.066,-0.09,11.536,-0.427,-2.808
2025-10-05 17:32:58,342,20285,20264,0.982,-0.045,-0.089,10.986,-1.587,-1.587
2025-10-05 17:32:58,361,20285,20264,1.023,-0.042,-0.075,10.132,0.977,-1.709
2025-10-05 17:32:58,380,20305,20264,0.989,-0.045,-0.08,10.376,0,-2.136
2025-10-05 17:32:58,399,20305,20264,0.984,-0.059,-0.1,9.949,3.052,-2.014
2025-10-05 17:32:58,418,20305,20264,0.972,-0.054,-0.152,10.62,-1.465,-1.892
2025-10-05 17:32:58,436,20285,20264,0.968,-0.062,-0.14,11.292,0.427,-1.892
2025-10-05 17:32:58,456,20305,20264,0.993,-0.064,-0.11,10.803,1.282,-2.075
2025-10-05 17:32:58,475,20305,20264,1.003,-0.07,-0.106,11.23,0.61,-2.563
2025-10-05 17:32:58,494,20305,20264,0.967,-0.076,-0.116,11.658,0.671,-2.075
2025-10-05 17:32:58,513,20305,20264,0.985,-0.06,-0.102,11.536,0.671,-2.38
2025-10-05 17:32:58,532,20285,20264,0.986,-0.046,-0.097,11.169,1.587,-3.235
2025-10-05 17:32:58,551,20285,20264,0.979,-0.037,-0.109,11.292,3.601,-2.38
2025-10-05 17:32:58,570,20285,20264,1.026,-0.053,-0.091,12.268,-0.244,-3.235
2025-10-05 17:32:58,589,20305,20264,0.979,-0.002,-0.154,11.78,-1.465,-1.221
2025-10-05 17:32:58,608,20305,20264,0.975,-0.02,-0.135,12.085,3.052,-1.526
2025-10-05 17:32:58,627,20305,20264,0.994,-0.015,-0.083,12.268,2.869,-1.77
2025-10-05 17:32:58,646,20305,20264,1.092,0.075,-0.169,15.869,4.211,-0.61
2025-10-05 17:32:58,665,20305,20264,0.949,-0.031,-0.133,15.32,9.583,1.648
2025-10-05 17:32:58,684,20305,20264,0.682,-0.149,-0.258,15.381,-5.493,-1.465
2025-10-05 17:32:58,703,20305,20264,0.989,-0.156,-0.144,13.062,-13.55,1.16
2025-10-05 17:32:58,722,20285,20264,1.222,-0.091,0.053,12.024,5.066,-0.793
2025-10-05 17:32:58,741,20305,20264,1.129,-0.007,0.016,12.634,22.461,-1.892
2025-10-05 17:32:58,760,20305,20264,0.951,0.048,-0.219,14.343,12.512,0.061
2025-10-05 17:32:58,779,20285,20264,1.031,0.07,-0.042,16.357,15.991,-0.671
2025-10-05 17:32:58,798,20285,20264,1.036,-0.002,-0.078,18.127,-0.793,0.671
2025-10-05 17:32:58,817,20305,20264,0.961,-0.073,-0.136,19.165,-3.54,0.61
2025-10-05 17:32:58,836,20305,20264,0.913,-0.162,-0.165,18.555,1.465,0.122
2025-10-05 17:32:58,855,20305,20264,1.073,-0.162,0.016,18.311,8.179,-1.282
2025-10-05 17:32:58,874,20305,20264,0.927,-0.133,-0.051,19.165,5.371,-1.16
2025-10-05 17:32:58,893,20305,20264,0.956,-0.098,-0.121,19.897,5.493,-1.404
2025-10-05 17:32:58,912,20305,20264,1.055,-0.023,-0.187,21.423,1.465,-1.16
2025-10-05 17:32:58,931,20305,20264,1.019,-0.036,-0.168,23.621,0.061,-1.831
2025-10-05 17:32:58,950,20285,20264,0.936,-0.044,-0.134,25.391,-0.366,-1.282
2025-10-05 17:32:58,969,20305,20264,0.952,-0.099,-0.042,27.405,-1.038,-2.197
2025-10-05 17:32:58,988,20305,20264,1.008,-0.145,-0.03,27.832,1.465,-1.587
2025-10-05 17:32:58,1007,20305,20264,1.035,-0.163,-0.069,28.748,2.441,-2.502
2025-10-05 17:32:59,18,20305,20264,0.997,-0.146,-0.096,28.076,0.488,-1.892
2025-10-05 17:32:59,37,20305,20264,0.979,-0.15,-0.088,29.114,0,-3.54
2025-10-05 17:32:59,56,20305,20264,1.009,-0.082,-0.066,29.114,0.732,-2.869
2025-10-05 17:32:59,75,20285,20264,0.993,-0.056,-0.062,30.334,-0.671,-3.235
2025-10-05 17:32:59,94,20305,20264,0.977,-0.044,-0.054,30.762,-0.854,-2.93
2025-10-05 17:32:59,113,20305,20264,0.992,-0.049,-0.065,31.006,-1.526,-3.174
2025-10-05 17:32:59,132,20305,20264,0.982,-0.125,-0.028,30.945,-0.793,-2.625
2025-10-05 17:32:59,151,20305,20264,1.01,-0.096,-0.055,30.273,-1.77,-3.174
2025-10-05 17:32:59,170,20305,20264,0.993,-0.135,-0.043,29.053,0.061,-2.319
2025-10-05 17:32:59,189,20305,20264,1.012,-0.044,-0.021,27.466,-2.93,-2.136
2025-10-05 17:32:59,208,20305,20264,0.98,-0.059,-0.003,28.015,0.244,-2.625
2025-10-05 17:32:59,227,20305,20264,1.013,-0.023,-0.013,27.954,0.427,-2.991
2025-10-05 17:32:59,246,20285,20264,1.001,-0.064,-0.049,27.405,-3.418,-2.014
2025-10-05 17:32:59,265,20305,20264,1.006,-0.024,-0.049,26.917,-1.709,-2.014
2025-10-05 17:32:59,284,20285,20264,0.996,-0.094,-0.04,26.306,-1.587,-2.014
2025-10-05 17:32:59,303,20305,20264,1.03,-0.084,-0.062,26.306,0.183,-1.709
2025-10-05 17:32:59,322,20305,20264,1.016,-0.107,-0.08,27.222,-0.977,-2.197
2025-10-05 17:32:59,341,20305,20264,0.922,-0.055,-0.084,26.428,-5.31,-1.709
2025-10-05 17:32:59,360,20305,20264,0.928,-0.075,-0.099,26.001,-4.944,-3.479
2025-10-05 17:32:59,379,20285,20264,1.021,-0.098,-0.093,24.292,-2.075,-3.113
2025-10-05 17:32:59,398,20305,20264,1.025,-0.126,-0.06,23.621,-4.7,-2.441
2025-10-05 17:32:59,417,20305,20264,1.021,-0.104,-0.052,21.362,-2.38,-0.977
2025-10-05 17:32:59,436,20305,20264,0.992,-0.054,-0.103,20.63,-0.549,-1.77
2025-10-05 17:32:59,455,20305,20264,0.991,-0.021,-0.119,21.24,-1.709,-2.38
2025-10-05 17:32:59,474,20305,20264,0.977,-0.013,-0.099,23.071,-7.69,-2.075
2025-10-05 17:32:59,493,20305,20264,0.988,-0.073,-0.038,24.109,-7.629,-2.93
2025-10-05 17:32:59,512,20305,20264,0.98,-0.111,-0.025,23.01,-2.258,-2.014
2025-10-05 17:32:59,531,20305,20264,0.949,-0.13,-0.09,22.034,-3.601,-2.991
2025-10-05 17:32:59,550,20305,20264,1.039,-0.132,-0.059,19.897,1.038,-2.136
2025-10-05 17:32:59,569,20305,20264,1.04,-0.123,-0.091,18.066,-1.221,-2.014
2025-10-05 17:32:59,588,20305,20264,0.97,-0.07,-0.152,15.686,-7.507,-2.686
2025-10-05 17:32:59,607,20305,20264,0.982,0.01,-0.122,13.855,-5.676,-1.892
2025-10-05 17:32:59,626,20305,20264,0.975,0.027,-0.053,13.184,-0.549,-2.075
2025-10-05 17:32:59,645,20285,20264,1.008,0.041,-0.045,12.695,1.404,-1.099
2025-10-05 17:32:59,664,20305,20264,1.019,0.012,-0.078,12.634,1.038,-0.61
2025-10-05 17:32:59,683,20305,20264,0.961,-0.042,-0.118,11.902,0.122,-0.916
2025-10-05 17:32:59,702,20305,20264,0.989,-0.089,-0.098,10.62,-4.028,0.305
2025-10-05 17:32:59,721,20305,20264,0.986,-0.099,-0.099,8.606,-2.075,0.427
2025-10-05 17:32:59,739,20305,20264,0.972,-0.101,-0.152,5.737,-2.136,-0.488
2025-10-05 17:32:59,759,20305,20264,1.015,-0.031,-0.108,4.333,0.671,-0.366
2025-10-05 17:32:59,778,20305,20264,0.96,-0.038,-0.157,3.54,-0.122,-0.122
2025-10-05 17:32:59,796,20305,20264,0.986,0.004,-0.113,4.272,1.831,-0.732
2025-10-05 17:32:59,816,20305,20264,1.014,0.031,-0.07,4.089,0.549,-0.854
2025-10-05 17:32:59,835,20305,20264,0.977,-0.017,-0.118,5.066,-3.479,-0.854
2025-10-05 17:32:59,854,20305,20264,0.968,-0.02,-0.136,4.822,1.221,0.183
2025-10-05 17:32:59,873,20305,20264,1.006,-0.054,-0.097,4.944,1.16,-0.671
2025-10-05 17:32:59,892,20305,20264,1.015,-0.06,-0.074,4.028,4.211,-0.977
2025-10-05 17:32:59,911,20305,20264,1.01,-0.065,-0.097,4.089,5.31,-0.854
2025-10-05 17:32:59,930,20305,20264,0.965,-0.042,-0.146,3.845,3.357,-1.16
2025-10-05 17:32:59,949,20305,20264,1.012,-0.021,-0.096,4.15,1.099,-0.488
2025-10-05 17:32:59,968,20305,20264,0.983,-0.004,-0.1,5.92,1.526,-0.305
2025-10-05 17:32:59,987,20305,20264,0.957,0.009,-0.141,6.592,-3.54,-0.366
2025-10-05 17:33:00,17,20305,20264,0.978,-0.038,-0.13,8.301,4.456,-0.671
2025-10-05 17:33:00,37,20305,20264,1.004,-0.04,-0.099,9.033,1.709,-0.549
2025-10-05 17:33:00,56,20305,20264,0.982,-0.065,-0.133,8.789,2.319,-0.488
2025-10-05 17:33:00,75,20305,20264,1.017,-0.063,-0.091,8.423,4.883,-0.671
2025-10-05 17:33:00,94,20305,20264,0.996,-0.065,-0.097,9.277,3.174,-0.488
2025-10-05 17:33:00,113,20305,20244,1.002,-0.029,-0.127,9.705,4.211,0.061
2025-10-05 17:33:00,132,20305,20264,0.996,0.004,-0.125,10.681,0.916,0.366
2025-10-05 17:33:00,150,20305,20244,0.976,-0.012,-0.123,12.146,2.38,0.366
2025-10-05 17:33:00,170,20305,20244,1.016,-0.031,-0.094,13.184,2.93,0.732
2025-10-05 17:33:00,189,20305,20264,0.997,-0.056,-0.089,15.076,4.883,0.244
2025-10-05 17:33:00,207,20305,20264,0.974,-0.097,-0.09,15.686,2.136,0.488
2025-10-05 17:33:00,227,20305,20244,1,-0.096,-0.122,16.174,3.052,0.732
2025-10-05 17:33:00,246,20305,20264,0.998,-0.112,-0.121,17.212,3.418,-0.549
2025-10-05 17:33:00,265,20305,20244,0.973,-0.096,-0.133,17.212,1.282,-0.671
2025-10-05 17:33:00,284,20305,20244,0.965,-0.074,-0.111,18.555,-2.563,-1.099
2025-10-05 17:33:00,303,20305,20244,0.988,-0.062,-0.095,18.494,-0.916,-1.099
2025-10-05 17:33:00,322,20305,20264,0.962,-0.074,-0.105,20.02,-1.221,-1.709
2025-10-05 17:33:00,341,20305,20264,0.966,-0.067,-0.114,20.02,-0.854,-1.587
2025-10-05 17:33:00,360,20305,20244,0.987,-0.103,-0.097,20.691,2.441,-3.052
2025-10-05 17:33:00,379,20305,20244,1.021,-0.105,-0.052,20.691,0.916,-2.38
2025-10-05 17:33:00,398,20305,20264,0.968,-0.09,-0.083,20.508,-0.793,-2.93
2025-10-05 17:33:00,417,20305,20244,0.992,-0.083,-0.076,20.813,-3.174,-2.625
2025-10-05 17:33:00,436,20305,20244,1.002,-0.039,-0.07,20.63,-3.601,-2.319
2025-10-05 17:33:00,455,20305,20244,1,-0.052,-0.077,20.996,0.732,-2.808
2025-10-05 17:33:00,474,20305,20244,1.01,-0.038,-0.069,20.752,-3.296,-2.686
2025-10-05 17:33:00,493,20305,20244,1.009,-0.095,-0.037,20.935,-0.244,-2.686
2025-10-05 17:33:00,511,20305,20244,0.98,-0.067,-0.07,20.142,-1.587,-2.319
2025-10-05 17:33:00,531,20305,20244,0.981,-0.076,-0.057,19.836,0.061,-3.235
2025-10-05 17:33:00,550,20305,20244,1.01,-0.051,-0.073,19.226,-0.122,-2.808
2025-10-05 17:33:00,569,20305,20244,0.98,-0.072,-0.047,19.348,0,-3.052
2025-10-05 17:33:00,588,20305,20244,0.994,-0.023,-0.047,19.043,-0.061,-2.808
2025-10-05 17:33:00,607,20305,20244,1.022,-0.054,-0.024,19.47,0.793,-2.747
2025-10-05 17:33:00,626,20305,20244,0.986,-0.029,-0.053,19.409,-1.282,-2.075
2025-10-05 17:33:00,644,20305,20244,1,-0.049,-0.058,19.531,-1.16,-2.014
2025-10-05 17:33:00,664,20305,20244,0.987,-0.044,-0.068,18.799,-1.404,-2.441
2025-10-05 17:33:00,682,20305,20244,0.997,-0.078,-0.047,19.043,-1.465,-2.502
2025-10-05 17:33:00,702,20305,20244,0.969,-0.079,-0.049,18.372,-3.113,-2.258
2025-10-05 17:33:00,721,20305,20244,1.034,-0.082,-0.034,17.883,-0.366,-2.136
2025-10-05 17:33:00,739,20305,20244,0.994,-0.059,-0.064,17.334,1.831,-2.991
2025-10-05 17:33:00,759,20305,20244,0.998,-0.049,-0.073,17.212,1.038,-2.502
2025-10-05 17:33:00,778,20305,20244,0.963,-0.037,-0.092,17.334,-2.686,-2.563
2025-10-05 17:33:00,797,20305,20244,0.966,-0.034,-0.086,16.418,-5.066,-2.014
2025-10-05 17:33:00,816,20305,20244,0.999,-0.031,-0.062,16.724,-4.333,-2.258
2025-10-05 17:33:00,835,20305,20244,0.941,-0.047,-0.129,16.357,-7.446,-1.648
2025-10-05 17:33:00,854,20305,20244,0.976,-0.046,-0.119,15.869,0.977,-1.099
2025-10-05 17:33:00,873,20305,20244,1.008,-0.069,-0.044,15.015,2.869,-2.014
2025-10-05 17:33:00,892,20305,20244,1.008,-0.058,-0.049,13.977,-1.16,-1.77
2025-10-05 17:33:00,911,20305,20244,0.963,-0.063,-0.141,13.733,-7.08,-0.854
2025-10-05 17:33:00,930,20305,20244,0.959,-0.05,-0.137,12.512,-2.014,-1.038
2025-10-05 17:33:00,949,20305,20264,1.024,-0.029,-0.081,11.902,-1.221,-1.465
2025-10-05 17:33:00,968,20285,20264,1.006,-0.041,-0.09,11.108,2.563,-1.526
2025-10-05 17:33:00,987,20285,20264,0.979,-0.029,-0.143,9.583,-1.282,-0.671
2025-10-05 17:33:00,1006,20305,20264,0.958,-0.038,-0.168,8.789,-7.568,-1.282
2025-10-05 17:33:01,18,20285,20264,1.007,-0.045,-0.08,7.202,-2.502,-0.671
2025-10-05 17:33:01,37,20305,20244,1.019,-0.031,-0.053,6.531,1.282,-1.038
2025-10-05 17:33:01,56,20285,20264,0.962,-0.023,-0.135,5.249,-1.831,-0.305
2025-10-05 17:33:01,75,20285,20264,1.028,-0.019,-0.051,4.578,0.305,-0.61
2025-10-05 17:33:01,94,20305,20264,0.975,-0.018,-0.114,3.967,-2.075,-0.244
2025-10-05 17:33:01,113,20305,20264,0.971,-0.026,-0.133,2.93,1.221,-0.244
2025-10-05 17:33:01,132,20305,20264,1.035,-0.021,-0.073,2.197,1.404,-0.183
2025-10-05 17:33:01,151,20305,20264,1.005,-0.023,-0.088,1.709,0.061,0.366
2025-10-05 17:33:01,170,20305,20244,0.976,0.002,-0.104,1.16,0.671,0.488
2025-10-05 17:33:01,189,20305,20264,0.974,-0.008,-0.096,1.892,-0.122,-0.427
2025-10-05 17:33:01,208,20285,20264,0.981,-0.031,-0.081,2.197,-0.549,0.366
2025-10-05 17:33:01,227,20305,20244,1.011,-0.014,-0.053,2.38,0.366,0
2025-10-05 17:33:01,246,20285,20244,0.978,-0.049,-0.1,2.747,3.235,-0.854
2025-10-05 17:33:01,265,20305,20244,0.982,-0.055,-0.131,3.357,1.892,-0.122
2025-10-05 17:33:01,284,20305,20264,0.988,-0.041,-0.125,3.357,-1.221,-0.61
2025-10-05 17:33:01,303,20305,20244,1.009,-0.031,-0.117,3.235,0.488,-1.099
2025-10-05 17:33:01,322,20305,20264,1.007,-0.038,-0.097,4.272,0.549,-1.038
2025-10-05 17:33:01,341,20285,20264,0.967,-0.027,-0.136,4.272,0.183,-1.038
2025-10-05 17:33:01,359,20305,20264,1.056,-0.026,-0.083,4.761,4.089,-0.549
2025-10-05 17:33:01,379,20285,20264,1.01,-0.029,-0.123,5.615,-0.061,-0.488
2025-10-05 17:33:01,398,20285,20244,0.926,-0.027,-0.172,5.249,-1.282,-0.366
2025-10-05 17:33:01,417,20305,20264,0.999,-0.045,-0.094,5.615,4.456,-0.977
2025-10-05 17:33:01,436,20305,20244,1.009,-0.051,-0.079,5.432,-1.953,-0.61
2025-10-05 17:33:01,455,20285,20244,0.932,-0.043,-0.19,5.554,-3.296,-0.671
2025-10-05 17:33:01,474,20285,20244,1.002,-0.032,-0.127,5.432,0.366,-0.61
2025-10-05 17:33:01,493,20285,20244,1.026,-0.036,-0.066,6.104,4.578,-0.305
2025-10-05 17:33:01,512,20305,20244,0.956,-0.024,-0.153,6.836,0,-0.671
2025-10-05 17:33:01,531,20285,20264,0.959,-0.026,-0.173,6.897,-0.488,-1.038
2025-10-05 17:33:01,550,20305,20264,1.024,-0.046,-0.081,7.385,-1.953,-0.793
2025-10-05 17:33:01,569,20305,20244,1.005,-0.057,-0.076,7.69,1.526,-0.183
